time_tick,acc_X_value,acc_Y_value,acc_Z_value
41.819879,-7.814055,5.674760,0.828423
41.853189,-11.366429,1.094189,0.583009
41.886430,-15.670011,-2.944824,-2.050557
41.919868,-38.169127,-21.429768,-1.992645
41.953167,-31.455546,-25.982056,-11.765078
41.986409,-14.523596,-14.150387,-5.613257
42.019941,-7.188099,-10.056006,0.741481
42.053070,-1.683782,-7.086342,0.564154
42.086463,1.700393,-5.882464,-1.058125
42.119874,4.440654,-5.437576,-1.365941
42.153053,6.669586,-5.217750,-0.911026
42.186568,5.003162,-5.761253,0.354654
42.219923,2.594210,-8.344240,-1.359057
42.253109,-5.184978,-13.787652,-0.990936
42.286451,-13.101539,-22.109895,-2.072704
42.319880,-35.748503,-30.017926,-13.588627
42.353189,-27.841519,-15.185317,-2.544229
42.386456,-18.536721,-5.418870,-3.796442
42.419810,-11.198680,0.714994,-4.024048
42.453078,-4.425840,8.308326,-3.919598
42.486407,-0.799093,13.130869,-0.393711
42.519874,3.146842,13.781666,0.711103
42.553069,0.131985,10.833102,1.259096
42.586445,-6.049915,6.541492,2.701504
42.619922,-10.584246,2.649728,2.503975
42.653114,-12.580333,0.018556,1.018769
42.686442,-42.003877,-16.899477,-0.204113
42.719861,-27.743653,-25.319587,-24.501040
42.753139,-16.286240,-17.004527,-15.301291
42.786445,-7.598121,-10.235428,1.072641
42.819871,-8.481762,-9.164733,0.477211
42.853129,-0.031425,-4.696245,-4.607057
42.886445,9.203191,-5.256358,-2.600495
42.919912,7.720828,-4.211102,1.250865
42.953231,6.224698,-5.033689,1.098379
42.986440,4.642373,-8.882656,-5.173456
43.019875,-4.417161,-17.536807,-3.125592
43.053148,-23.529558,-34.682596,-10.949374
43.086452,-25.389470,-19.745985,-13.565582
43.119859,-19.353622,-7.657379,-5.942770
43.153088,-10.568383,0.814955,-5.986017
43.186442,-3.006925,7.320533,-2.071657
43.219860,-1.552246,11.384087,1.400359
43.253091,-0.386079,12.124221,3.325216
43.286443,-4.261382,7.883639,1.864850
43.319780,-5.275512,5.177496,-1.219740
43.353084,-6.386312,1.947004,-0.903843
43.386468,-17.131873,-6.830901,-3.926781
43.419882,-22.904649,-17.293637,-4.641475
43.453099,-33.277898,-21.365571,2.257663
43.486449,-14.896955,-16.494843,-8.188462
43.519805,-9.282951,-13.262854,-0.733101
43.553074,-6.735130,-11.156480,2.901577
43.586409,-0.309013,-7.089634,0.115075
43.619856,2.976997,-5.228375,-1.152400
43.653071,4.957970,-4.667214,1.022959
43.686443,6.178608,-3.863182,2.547970
43.719913,4.601670,-5.823056,-0.177925
43.753085,1.425349,-9.839024,-1.626768
43.786430,-8.228117,-20.246840,-6.448564
43.820052,-23.953496,-30.711222,-12.124072
43.853641,-26.845945,-20.872348,-10.382976
43.886460,-18.697737,-7.307514,-2.941980
43.919859,-11.115478,-0.395506,-2.652122
43.953066,-5.555045,4.006241,-2.159348
43.986395,-1.041665,10.000638,-0.176429
44.019772,-1.086109,9.797722,2.530612
44.053055,-4.986552,7.026335,2.610072
44.086428,-4.582965,4.993435,1.955833
44.119725,-7.102952,2.700157,1.708025
44.153086,-11.708363,-0.608748,-3.290648
44.186559,-28.801628,-14.664709,0.804929
44.220003,-28.291645,-20.124582,-5.896980
44.253022,-19.250967,-19.214005,-20.947768
44.286413,-11.485844,-13.012352,4.422099
44.320073,-6.490015,-9.316471,5.101777
44.353118,-0.291654,-5.961625,-0.529736
44.386382,3.422633,-5.294517,-1.956731
44.419873,6.822970,-4.984307,2.137799
44.453159,5.962523,-5.401811,4.196886
44.486449,5.074542,-7.785773,-2.671127
44.519869,-0.764376,-10.979602,-3.134870
44.553122,-9.496641,-16.875684,-3.125443
44.586483,-31.937845,-26.179435,-18.659129
44.619875,-30.621735,-16.735768,-8.776858
44.653215,-22.152094,-8.525009,-5.638247
44.686418,-14.085741,-2.417931,-3.836845
44.719869,-6.775084,1.277951,-3.269549
44.753085,-2.051006,4.863845,-4.488839
44.786463,-0.902946,6.167534,-2.258860
44.819884,-2.902325,5.738508,3.396296
44.853070,-1.917824,4.472528,1.614647
44.886613,-3.087583,4.685620,-0.673693
44.919831,-9.974451,-0.757942,2.355979
44.953113,-9.647181,-6.374191,-1.677797
44.986789,-15.065004,-17.381776,-3.893859
45.019801,-11.756997,-18.733501,-10.467823
45.053058,-5.769484,-17.807810,-9.853838
45.086531,-5.660843,-13.719415,-6.775084
45.119829,-5.452091,-7.620567,-3.823976
45.153108,-2.398477,-3.396745,-1.524413
45.186540,0.806426,-3.947731,-2.800867
45.219789,2.758817,-3.639915,-3.501495
45.253043,3.021590,-3.731197,-3.266706
45.286463,1.703386,-4.421500,-5.738957
45.319831,-1.359656,-6.109473,-11.558720
45.353153,-2.042626,-7.413162,-14.843682
45.386433,-2.251228,-11.101711,-13.159301
45.419880,-11.714349,-8.361300,-16.522826
45.453066,-5.061822,-4.984307,-9.100835
45.486444,-3.466778,-1.592051,-9.522978
45.519876,-1.869040,-1.605370,-9.281753
45.553149,-0.643614,-1.814421,-1.612552
45.586447,-1.708773,-4.015369,-4.804137
45.619918,-0.290457,-1.347235,-9.130315
45.653162,-0.101159,-3.478001,-5.431740
45.686446,-1.945658,-5.152356,-5.144874
45.719741,-2.606331,-4.316600,-21.096812
45.753027,-4.002799,-5.595000,-6.728695
45.786384,-3.615972,-9.191818,1.656697
45.819773,6.069967,-4.874020,-18.370767
45.853052,-1.554192,-5.182285,-13.544033
45.886403,-2.772585,-5.233163,-2.310936
45.919877,1.465753,-4.646713,-5.442215
45.953078,-1.047800,-3.757684,-6.087475
45.986443,-2.548719,-5.048803,-1.277801
46.019861,-0.194386,-5.063319,-4.235943
46.053148,1.583671,-6.391998,-6.788852
46.086438,1.300547,-8.306231,-3.054063
46.119843,0.878853,-7.179719,-9.071206
46.153091,2.567574,-7.624009,-8.496727
46.186446,4.262280,-9.860273,-5.982426
46.219871,1.997434,-7.581361,-7.757191
46.253172,3.242164,-7.020499,-11.197183
46.286436,2.312582,-7.333702,-7.186752
46.319911,1.034332,-5.785047,-6.271835
46.353373,1.589657,-4.476419,-7.131235
46.386427,1.947902,-4.221727,-6.299220
46.419880,1.030142,-4.395762,-4.553934
46.453088,0.953375,-4.794111,-5.789386
46.486475,1.718200,-5.612059,-5.204133
46.519816,2.318568,-6.863523,-4.757748
46.555574,0.744174,-7.652142,-5.920025
46.586393,2.027812,-8.803195,-3.450916
