Timestamp,Milliseconds,X,Y,Z
2019-06-13 19:48:55,29203,5.711933,-8.559654,-1.0194798
2019-06-13 19:48:55,29302,7.0190907,-13.38942,0.18232325
2019-06-13 19:48:55,29403,7.395134,-6.6842184,0.734905
2019-06-13 19:48:55,29503,2.3841653,-9.193208,-2.4664013
2019-06-13 19:48:56,29602,1.9336244,-5.554222,0.03821146
2019-06-13 19:48:56,29702,4.0748644,-5.361116,-0.6080602
2019-06-13 19:48:56,29803,7.4334407,-9.300056,-1.4797986
2019-06-13 19:48:56,29902,9.020012,-13.263475,-0.1469944
2019-06-13 19:48:56,30002,8.841634,-9.409261,-1.6262375
2019-06-13 19:48:56,30102,3.9495423,-7.0170794,0.6980343
2019-06-13 19:48:56,30203,1.5261983,-5.2976217,-0.04630386
2019-06-13 19:48:56,30303,3.830311,-7.13203,-0.52506757
2019-06-13 19:48:56,30402,7.56471,-12.334947,-1.2347952
2019-06-13 19:48:56,30502,6.4982944,-10.323147,0.21994095
2019-06-13 19:48:57,30603,6.386092,-9.175145,-3.3446805
2019-06-13 19:48:57,30702,2.8793628,-4.3583283,-0.9641546
2019-06-13 19:48:57,30802,3.1807833,-5.260444,-0.41151538
2019-06-13 19:48:57,30903,6.242153,-9.749822,-1.3921708
2019-06-13 19:48:57,31002,9.00534,-12.871755,-0.42333317
2019-06-13 19:48:57,31102,9.232004,-9.144749,-1.2937691
2019-06-13 19:48:57,31202,5.414985,-7.0317225,0.16804424
2019-06-13 19:48:57,31303,3.2770875,-4.7001724,0.014460978
2019-06-13 19:48:57,31402,3.2187457,-7.1431007,0.17849252
2019-06-13 19:48:57,31502,5.640883,-12.380781,-0.91165453
2019-06-13 19:48:58,31602,5.285468,-12.680296,-2.8183584
2019-06-13 19:48:58,31703,8.296541,-8.784565,-0.63341
2019-06-13 19:48:58,31803,2.587519,-3.9442558,-1.2811756
2019-06-13 19:48:58,31902,2.8777251,-5.1919985,0.3956945
2019-06-13 19:48:58,32002,6.2429285,-8.318041,-1.2931755
2019-06-13 19:48:58,32102,8.712998,-10.569701,-1.5297416
2019-06-13 19:48:58,32203,8.143111,-9.258157,-1.1207737
2019-06-13 19:48:58,32302,4.9373326,-10.151654,-0.7773973
2019-06-13 19:48:58,32402,1.9372252,-4.114838,-0.12604035
2019-06-13 19:48:58,32502,4.036605,-6.010998,0.2335017
2019-06-13 19:48:59,32602,4.6038966,-11.607329,-1.2664849
2019-06-13 19:48:59,32702,8.017922,-12.624511,-1.5036258
2019-06-13 19:48:59,32802,8.391447,-10.934788,0.75074506
2019-06-13 19:48:59,32902,3.6438696,-4.569793,-0.748686
2019-06-13 19:48:59,33002,4.3347406,-3.4777696,-0.4582598
2019-06-13 19:48:59,33102,5.4649663,-7.041644,-1.398434
2019-06-13 19:48:59,33204,8.219534,-10.048972,-0.08433336
2019-06-13 19:48:59,33302,8.003998,-9.928554,0.09073067
2019-06-13 19:48:59,33402,4.253079,-11.35679,-0.31267315
2019-06-13 19:48:59,33502,3.1554239,-3.4263709,0.13111606
2019-06-13 19:49:00,33603,2.2403407,-5.5666337,-1.059961
2019-06-13 19:49:00,33702,5.7632456,-8.703929,-0.29063693
2019-06-13 19:49:00,33802,8.187672,-11.99223,0.9119514
2019-06-13 19:49:00,33903,8.684995,-8.434408,1.8970314
2019-06-13 19:49:00,34002,5.502019,-6.8271523,-2.656884
2019-06-13 19:49:00,34103,2.4927855,-4.1161594,-1.4352665
2019-06-13 19:49:00,34202,4.1300745,-5.269217,-0.68885016
